YEAR,SITE,REGION,BENTHIC_GROUP,FAMILY,GENUS,COVER
2004,11,4,HARD CORAL,PORITIDAE,PORITES,14.23170732
2004,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.080487805
2004,11,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.197560976
2004,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,6.075609756
2004,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.375609756
2004,11,4,MACROALGAE and SPONGE,,,0.690243902
2004,11,4,TURF and CORALLINE ALGAE,,,56.8097561
2004,11,4,OTHER GROUP,,,9.629268293
2004,13,5,HARD CORAL,ACROPORIDAE,ACROPORA,0.590243902
2004,13,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.297560976
2004,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,2.870731707
2004,13,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.097560976
2004,13,5,HARD CORAL,PORITIDAE,PORITES,4.653658537
2004,13,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.197560976
2004,13,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.1
2004,13,5,MACROALGAE and SPONGE,,,3.463414634
2004,13,5,TURF and CORALLINE ALGAE,,,86.93414634
2004,13,5,OTHER GROUP,,,0.795121951
2004,14,5,HARD CORAL,ACROPORIDAE,ACROPORA,0.195121951
2004,14,5,HARD CORAL,FAVIIDAE,FAVIA,0.195121951
2004,14,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.097560976
2004,14,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.173170732
2004,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,3.32195122
2004,14,5,HARD CORAL,PORITIDAE,PORITES,2.456097561
2004,14,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.097560976
2004,14,5,MACROALGAE and SPONGE,,,1.670731707
2004,14,5,TURF and CORALLINE ALGAE,,,88.83170732
2004,14,5,OTHER GROUP,,,1.96097561
2004,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.4
2004,16,6,HARD CORAL,FAVIIDAE,FAVIA,0.2
2004,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.295121951
2004,16,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.3
2004,16,6,HARD CORAL,ACROPORIDAE,ISOPORA,0.097560976
2004,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,4.051219512
2004,16,6,HARD CORAL,AGARICIIDAE,PAVONA,0.297560976
2004,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.495121951
2004,16,6,HARD CORAL,PORITIDAE,PORITES,5.451219512
2004,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.2
2004,16,6,MACROALGAE and SPONGE,,,0.992682927
2004,16,6,TURF and CORALLINE ALGAE,,,85.72926829
2004,16,6,OTHER GROUP,,,1.490243902
2004,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,1.085365854
2004,17,6,HARD CORAL,FAVIIDAE,FAVIA,0.097560976
2004,17,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.395121951
2004,17,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.197560976
2004,17,6,HARD CORAL,ACROPORIDAE,ISOPORA,0.197560976
2004,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,1.96097561
2004,17,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.195121951
2004,17,6,HARD CORAL,PORITIDAE,PORITES,6.897560976
2004,17,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.097560976
2004,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.882926829
2004,17,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.297560976
2004,17,6,MACROALGAE and SPONGE,,,1.582926829
2004,17,6,TURF and CORALLINE ALGAE,,,85.12682927
2004,17,6,OTHER GROUP,,,0.985365854
2004,19,7,HARD CORAL,ACROPORIDAE,ACROPORA,0.87804878
2004,19,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.487804878
2004,19,7,HARD CORAL,FAVIIDAE,FAVIA,0.390243902
2004,19,7,HARD CORAL,FAVIIDAE,GONIASTREA,1.073170732
2004,19,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.975609756
2004,19,7,HARD CORAL,ACROPORIDAE,ISOPORA,0.390243902
2004,19,7,HARD CORAL,ACROPORIDAE,MONTIPORA,9.170731707
2004,19,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.487804878
2004,19,7,HARD CORAL,PORITIDAE,PORITES,7.12195122
2004,19,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.731707317
2004,19,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.073170732
2004,19,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.195121951
2004,19,7,MACROALGAE and SPONGE,,,0.780487805
2004,19,7,TURF and CORALLINE ALGAE,,,71.90243902
2004,19,7,OTHER GROUP,,,2.341463415
2004,20,7,HARD CORAL,ACROPORIDAE,ACROPORA,0.787804878
2004,20,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.097560976
2004,20,7,HARD CORAL,FAVIIDAE,FAVIA,0.785365854
2004,20,7,HARD CORAL,FAVIIDAE,GONIASTREA,1.085365854
2004,20,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.997560976
2004,20,7,HARD CORAL,ACROPORIDAE,ISOPORA,0.292682927
2004,20,7,HARD CORAL,ACROPORIDAE,MONTIPORA,10.40487805
2004,20,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.592682927
2004,20,7,HARD CORAL,PORITIDAE,PORITES,11.13170732
2004,20,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,4.463414634
2004,20,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,2.070731707
2004,20,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.685365854
2004,20,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.097560976
2004,20,7,MACROALGAE and SPONGE,,,0.690243902
2004,20,7,TURF and CORALLINE ALGAE,,,60.58536585
2004,20,7,OTHER GROUP,,,5.231707317
2008,1,1,HARD CORAL,ACROPORIDAE,ACROPORA,20.6
2008,1,1,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
2008,1,1,HARD CORAL,FAVIIDAE,FAVIA,0.2
2008,1,1,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,1,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.2
2008,1,1,HARD CORAL,FAVIIDAE,GONIASTREA,1.9
2008,1,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.2
2008,1,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2008,1,1,HARD CORAL,ACROPORIDAE,MONTIPORA,6.5
2008,1,1,HARD CORAL,AGARICIIDAE,PAVONA,1.3
2008,1,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,3.1
2008,1,1,HARD CORAL,PORITIDAE,PORITES,9.3
2008,1,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.5
2008,1,1,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.3
2008,1,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,2.1
2008,1,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.8
2008,1,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1
2008,1,1,MACROALGAE and SPONGE,,,2.2
2008,1,1,TURF and CORALLINE ALGAE,,,45
2008,1,1,OTHER GROUP,,,0.4
2008,2,1,HARD CORAL,ACROPORIDAE,ACROPORA,20.02311558
2008,2,1,HARD CORAL,FAVIIDAE,ECHINOPORA,0.4
2008,2,1,HARD CORAL,FAVIIDAE,FAVIA,0.2
2008,2,1,HARD CORAL,FAVIIDAE,GONIASTREA,1.803015075
2008,2,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.502512563
2008,2,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2008,2,1,HARD CORAL,ACROPORIDAE,MONTIPORA,3.703517588
2008,2,1,HARD CORAL,AGARICIIDAE,PAVONA,1.00201005
2008,2,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,3.604020101
2008,2,1,HARD CORAL,PORITIDAE,PORITES,7.403015075
2008,2,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.301005025
2008,2,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.204020101
2008,2,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,2.101507538
2008,2,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.302512563
2008,2,1,MACROALGAE and SPONGE,,,3.004020101
2008,2,1,TURF and CORALLINE ALGAE,,,45.44422111
2008,2,1,OTHER GROUP,,,0.901507538
2008,3,1,HARD CORAL,ACROPORIDAE,ACROPORA,13.9
2008,3,1,HARD CORAL,FAVIIDAE,FAVIA,0.5
2008,3,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2008,3,1,HARD CORAL,FAVIIDAE,GONIASTREA,2
2008,3,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2
2008,3,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.5
2008,3,1,HARD CORAL,ACROPORIDAE,MONTIPORA,5.2
2008,3,1,HARD CORAL,AGARICIIDAE,PAVONA,0.2
2008,3,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.8
2008,3,1,HARD CORAL,PORITIDAE,PORITES,8.2
2008,3,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.1
2008,3,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1
2008,3,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.5
2008,3,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.8
2008,3,1,MACROALGAE and SPONGE,,,3.9
2008,3,1,TURF and CORALLINE ALGAE,,,48.8
2008,3,1,OTHER GROUP,,,8.5
2008,4,2,HARD CORAL,ACROPORIDAE,ACROPORA,23.66806253
2008,4,2,HARD CORAL,FAVIIDAE,ECHINOPORA,1.106060606
2008,4,2,HARD CORAL,FAVIIDAE,FAVIA,0.402015126
2008,4,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.300502513
2008,4,2,HARD CORAL,FAVIIDAE,FAVITES,0.101010101
2008,4,2,HARD CORAL,FUNGIIDAE,FUNGIA,5.718669103
2008,4,2,HARD CORAL,FAVIIDAE,GONIASTREA,0.302015126
2008,4,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,4.709593422
2008,4,2,HARD CORAL,ACROPORIDAE,ISOPORA,0.200502513
2008,4,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.90352774
2008,4,2,HARD CORAL,AGARICIIDAE,PAVONA,0.302020202
2008,4,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.504542917
2008,4,2,HARD CORAL,PORITIDAE,PORITES,0.804040404
2008,4,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,4.209588346
2008,4,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.1
2008,4,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.201010101
2008,4,2,MACROALGAE and SPONGE,,,2.004035328
2008,4,2,TURF and CORALLINE ALGAE,,,51.75828131
2008,4,2,OTHER GROUP,,,1.704522613
2008,5,2,HARD CORAL,ACROPORIDAE,ACROPORA,24
2008,5,2,HARD CORAL,FAVIIDAE,ECHINOPORA,3.8
2008,5,2,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,5,2,HARD CORAL,FUNGIIDAE,FUNGIA,4.6
2008,5,2,HARD CORAL,FAVIIDAE,GONIASTREA,0.5
2008,5,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,9.2
2008,5,2,HARD CORAL,ACROPORIDAE,ISOPORA,0.4
2008,5,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.9
2008,5,2,HARD CORAL,AGARICIIDAE,PAVONA,0.9
2008,5,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.6
2008,5,2,HARD CORAL,PORITIDAE,PORITES,2
2008,5,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.5
2008,5,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.2
2008,5,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.3
2008,5,2,MACROALGAE and SPONGE,,,1
2008,5,2,TURF and CORALLINE ALGAE,,,45.4
2008,5,2,OTHER GROUP,,,2.5
2008,6,2,HARD CORAL,ACROPORIDAE,ACROPORA,22.5
2008,6,2,HARD CORAL,FAVIIDAE,ECHINOPORA,1.1
2008,6,2,HARD CORAL,FAVIIDAE,FAVIA,0.6
2008,6,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.1
2008,6,2,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,6,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.5
2008,6,2,HARD CORAL,FAVIIDAE,GONIASTREA,0.8
2008,6,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.7
2008,6,2,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2008,6,2,HARD CORAL,ACROPORIDAE,MONTIPORA,2.4
2008,6,2,HARD CORAL,AGARICIIDAE,PAVONA,1.5
2008,6,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.6
2008,6,2,HARD CORAL,PORITIDAE,PORITES,2
2008,6,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2
2008,6,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
2008,6,2,MACROALGAE and SPONGE,,,1.1
2008,6,2,TURF and CORALLINE ALGAE,,,53.7
2008,6,2,OTHER GROUP,,,5
2008,7,3,HARD CORAL,ACROPORIDAE,ACROPORA,6.1
2008,7,3,HARD CORAL,FAVIIDAE,ECHINOPORA,0.3
2008,7,3,HARD CORAL,FAVIIDAE,FAVIA,0.6
2008,7,3,HARD CORAL,FAVIIDAE,FAVITES,0.3
2008,7,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2008,7,3,HARD CORAL,FAVIIDAE,GONIASTREA,2.6
2008,7,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.5
2008,7,3,HARD CORAL,ACROPORIDAE,ISOPORA,3.2
2008,7,3,HARD CORAL,ACROPORIDAE,MONTIPORA,5.2
2008,7,3,HARD CORAL,AGARICIIDAE,PAVONA,1
2008,7,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1
2008,7,3,HARD CORAL,PORITIDAE,PORITES,6.5
2008,7,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.7
2008,7,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.4
2008,7,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.3
2008,7,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.2
2008,7,3,MACROALGAE and SPONGE,,,2.5
2008,7,3,TURF and CORALLINE ALGAE,,,51.9
2008,7,3,OTHER GROUP,,,9.6
2008,8,3,HARD CORAL,ACROPORIDAE,ACROPORA,4
2008,8,3,HARD CORAL,FAVIIDAE,ECHINOPORA,1.2
2008,8,3,HARD CORAL,FAVIIDAE,FAVIA,1.3
2008,8,3,HARD CORAL,FAVIIDAE,FAVITES,0.8
2008,8,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2008,8,3,HARD CORAL,FAVIIDAE,GONIASTREA,3.1
2008,8,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.1
2008,8,3,HARD CORAL,ACROPORIDAE,ISOPORA,11.8
2008,8,3,HARD CORAL,ACROPORIDAE,MONTIPORA,4.1
2008,8,3,HARD CORAL,AGARICIIDAE,PAVONA,0.6
2008,8,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.2
2008,8,3,HARD CORAL,PORITIDAE,PORITES,7.4
2008,8,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.4
2008,8,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.6
2008,8,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.8
2008,8,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.7
2008,8,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.6
2008,8,3,MACROALGAE and SPONGE,,,1
2008,8,3,TURF and CORALLINE ALGAE,,,49.3
2008,8,3,OTHER GROUP,,,2.9
2008,9,3,HARD CORAL,ACROPORIDAE,ACROPORA,5.9
2008,9,3,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
2008,9,3,HARD CORAL,FAVIIDAE,FAVIA,1
2008,9,3,HARD CORAL,FAVIIDAE,FAVITES,0.3
2008,9,3,HARD CORAL,FAVIIDAE,GONIASTREA,1.5
2008,9,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.6
2008,9,3,HARD CORAL,ACROPORIDAE,ISOPORA,6.4
2008,9,3,HARD CORAL,ACROPORIDAE,MONTIPORA,3.5
2008,9,3,HARD CORAL,AGARICIIDAE,PAVONA,1
2008,9,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,2.1
2008,9,3,HARD CORAL,PORITIDAE,PORITES,6.2
2008,9,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.6
2008,9,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,1.2
2008,9,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,6
2008,9,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.8
2008,9,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.8
2008,9,3,MACROALGAE and SPONGE,,,2.3
2008,9,3,TURF and CORALLINE ALGAE,,,50.3
2008,9,3,OTHER GROUP,,,4.4
2008,10,4,HARD CORAL,ACROPORIDAE,ACROPORA,2.1
2008,10,4,HARD CORAL,FAVIIDAE,ECHINOPORA,0.4
2008,10,4,HARD CORAL,FAVIIDAE,FAVIA,0.2
2008,10,4,HARD CORAL,FAVIIDAE,FAVID SPP,0.1
2008,10,4,HARD CORAL,FAVIIDAE,GONIASTREA,2.7
2008,10,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.3
2008,10,4,HARD CORAL,ACROPORIDAE,ISOPORA,1.6
2008,10,4,HARD CORAL,ACROPORIDAE,MONTIPORA,3.9
2008,10,4,HARD CORAL,AGARICIIDAE,PAVONA,0.5
2008,10,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.8
2008,10,4,HARD CORAL,PORITIDAE,PORITES,19.5
2008,10,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.4
2008,10,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
2008,10,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.9
2008,10,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.4
2008,10,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.9
2008,10,4,MACROALGAE and SPONGE,,,2
2008,10,4,TURF and CORALLINE ALGAE,,,41.1
2008,10,4,OTHER GROUP,,,9
2008,11,4,HARD CORAL,ACROPORIDAE,ACROPORA,2.3
2008,11,4,HARD CORAL,FAVIIDAE,ECHINOPORA,0.3
2008,11,4,HARD CORAL,FAVIIDAE,FAVIA,0.9
2008,11,4,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,11,4,HARD CORAL,FAVIIDAE,GONIASTREA,2.4
2008,11,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.7
2008,11,4,HARD CORAL,ACROPORIDAE,ISOPORA,2.5
2008,11,4,HARD CORAL,ACROPORIDAE,MONTIPORA,5.4
2008,11,4,HARD CORAL,AGARICIIDAE,PAVONA,0.4
2008,11,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,2.2
2008,11,4,HARD CORAL,PORITIDAE,PORITES,17.5
2008,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.8
2008,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,7.4
2008,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.4
2008,11,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.6
2008,11,4,MACROALGAE and SPONGE,,,3.3
2008,11,4,TURF and CORALLINE ALGAE,,,47.1
2008,11,4,OTHER GROUP,,,3.6
2008,12,4,HARD CORAL,ACROPORIDAE,ACROPORA,1.8
2008,12,4,HARD CORAL,FAVIIDAE,ECHINOPORA,0.5
2008,12,4,HARD CORAL,FAVIIDAE,FAVIA,1.1
2008,12,4,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,12,4,HARD CORAL,FAVIIDAE,GONIASTREA,1.2
2008,12,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.5
2008,12,4,HARD CORAL,ACROPORIDAE,ISOPORA,1.3
2008,12,4,HARD CORAL,ACROPORIDAE,MONTIPORA,4.5
2008,12,4,HARD CORAL,AGARICIIDAE,PAVONA,0.7
2008,12,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.6
2008,12,4,HARD CORAL,PORITIDAE,PORITES,24
2008,12,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.2
2008,12,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
2008,12,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,6.8
2008,12,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.7
2008,12,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,4
2008,12,4,MACROALGAE and SPONGE,,,1.7
2008,12,4,TURF and CORALLINE ALGAE,,,38.3
2008,12,4,OTHER GROUP,,,10.7
2008,13,5,HARD CORAL,ACROPORIDAE,ACROPORA,7.7
2008,13,5,HARD CORAL,FAVIIDAE,FAVIA,0.2
2008,13,5,HARD CORAL,FAVIIDAE,FAVITES,0.2
2008,13,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.2
2008,13,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.2
2008,13,5,HARD CORAL,ACROPORIDAE,ISOPORA,0.9
2008,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,6.8
2008,13,5,HARD CORAL,AGARICIIDAE,PAVONA,0.3
2008,13,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,2.7
2008,13,5,HARD CORAL,PORITIDAE,PORITES,6.3
2008,13,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,4.9
2008,13,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1
2008,13,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
2008,13,5,MACROALGAE and SPONGE,,,1.9
2008,13,5,TURF and CORALLINE ALGAE,,,64.5
2008,13,5,OTHER GROUP,,,1.1
2008,14,5,HARD CORAL,ACROPORIDAE,ACROPORA,11.6
2008,14,5,HARD CORAL,FAVIIDAE,FAVIA,0.4
2008,14,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.8
2008,14,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.2
2008,14,5,HARD CORAL,ACROPORIDAE,ISOPORA,0.3
2008,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,7.9
2008,14,5,HARD CORAL,AGARICIIDAE,PAVONA,1.3
2008,14,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,2.4
2008,14,5,HARD CORAL,PORITIDAE,PORITES,6.5
2008,14,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1
2008,14,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
2008,14,5,MACROALGAE and SPONGE,,,2.1
2008,14,5,TURF and CORALLINE ALGAE,,,62.5
2008,14,5,OTHER GROUP,,,1.9
2008,15,5,HARD CORAL,ACROPORIDAE,ACROPORA,9.4
2008,15,5,HARD CORAL,FAVIIDAE,FAVIA,0.4
2008,15,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.2
2008,15,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.6
2008,15,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.2
2008,15,5,HARD CORAL,ACROPORIDAE,ISOPORA,0.3
2008,15,5,HARD CORAL,ACROPORIDAE,MONTIPORA,6.8
2008,15,5,HARD CORAL,AGARICIIDAE,PAVONA,1.6
2008,15,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,3.6
2008,15,5,HARD CORAL,PORITIDAE,PORITES,10.2
2008,15,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
2008,15,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
2008,15,5,MACROALGAE and SPONGE,,,2.5
2008,15,5,TURF and CORALLINE ALGAE,,,60.3
2008,15,5,OTHER GROUP,,,2.7
2008,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,7.7
2008,16,6,HARD CORAL,FAVIIDAE,FAVIA,0.4
2008,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,1.1
2008,16,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.4
2008,16,6,HARD CORAL,ACROPORIDAE,ISOPORA,0.7
2008,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,8.5
2008,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,3.7
2008,16,6,HARD CORAL,PORITIDAE,PORITES,6.8
2008,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.6
2008,16,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
2008,16,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.6
2008,16,6,MACROALGAE and SPONGE,,,5.1
2008,16,6,TURF and CORALLINE ALGAE,,,60.4
2008,16,6,OTHER GROUP,,,3.9
2008,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,5.357894737
2008,17,6,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
2008,17,6,HARD CORAL,FAVIIDAE,FAVIA,0.705263158
2008,17,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.810526316
2008,17,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.9
2008,17,6,HARD CORAL,ACROPORIDAE,ISOPORA,0.7
2008,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,8.226315789
2008,17,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,4.121052632
2008,17,6,HARD CORAL,PORITIDAE,PORITES,10.04210526
2008,17,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.3
2008,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.826315789
2008,17,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
2008,17,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.4
2008,17,6,MACROALGAE and SPONGE,,,5.126315789
